Slope Mean,Slope Std,Aspect Mean,Aspect Std,Roughness,TPI Mean,TPI Std,Average Elevation
0.04980396,0.05430675,0.42113262,1.7965263,0.8619408,-6.1035156e-11,0.026343126,53.382195
0.101695694,0.15211405,0.615082,1.4768039,3.219279,-8.361816e-09,0.036934536,50.043953
0.19513376,0.20859699,0.29915538,1.2392672,12.958119,-1.0681153e-09,0.045220356,33.217968
0.16773307,0.15213315,-1.6194004,1.1422299,10.000692,-7.995605e-09,0.041256778,33.173904
0.18324216,0.121594705,-1.7671245,1.887559,12.686881,-1.7089844e-08,0.031769365,187.38448
0.06834072,0.05792991,1.312966,2.2175655,4.2733955,3.4179688e-09,0.016593741,195.83377
0.092375055,0.03652948,1.6779305,0.7202555,6.170809,-7.3242186e-09,0.014219445,182.90886
0.12506603,0.060328834,1.4744284,0.7242307,7.796516,1.6601563e-08,0.023406394,157.78113
0.1124349,0.07165141,0.318951,2.1595614,4.8447685,-2.8076172e-09,0.027992083,137.6418
0.099966675,0.0507895,-1.3958931,2.479869,6.426796,-1.5136719e-08,0.019846478,135.7247
0.08246517,0.04356101,0.75476307,2.1757417,4.1498666,-1.2207031e-09,0.026194042,134.26903
0.12156184,0.08565533,1.0220658,2.074235,5.190639,1.8188477e-08,0.03460968,120.5309
0.13127643,0.115285456,0.22736421,2.3054502,5.2087913,-1.2817383e-08,0.0412326,113.36108
0.06488435,0.020205395,-1.9221056,1.681933,4.1626534,-2.5634765e-09,0.011539182,121.11841
0.061038382,0.03692815,-1.7495223,2.051992,3.8888628,-5.0048827e-09,0.016563777,128.01566
0.07090766,0.040771592,-0.2097658,2.511912,4.04473,-3.7841796e-09,0.016346784,125.915184
0.117500514,0.09908692,1.5050694,1.7485424,7.1628675,1.47705075e-08,0.019028649,120.04069
0.10104847,0.1212316,-1.0802547,1.8749125,6.1901374,-4.272461e-09,0.023642356,128.30934
0.08421295,0.06559265,-0.70822173,2.5226142,4.818539,2.4047852e-08,0.024590388,133.9229
0.1279798,0.077098764,-2.0708792,1.4462092,8.639737,-8.544922e-09,0.028139496,143.84499
0.13315643,0.057477508,-2.3426845,0.67018855,10.267828,-9.765625e-09,0.014872245,163.12079
0.05907794,0.049538735,-0.77095765,2.3229494,3.917709,-4.6386717e-09,0.010735162,175.37064
0.11054581,0.047995962,2.0003548,0.80304986,8.07703,2.0751953e-08,0.015483244,165.16345
0.08984738,0.044083238,1.9870994,0.80412316,5.8304477,3.2226563e-08,0.019267622,144.87155
0.0884094,0.06557287,1.439288,1.9148618,4.798118,-1.2573242e-08,0.025624735,129.95459
0.07565294,0.029497648,2.202052,0.72870743,5.300096,-4.5166018e-09,0.017341224,119.67281
0.07615692,0.030952565,2.0830255,0.67835665,5.2062716,-5.859375e-09,0.016896533,105.569916
0.077461965,0.051390987,1.2992958,1.8464751,3.8046653,-1.7578126e-08,0.020031335,95.300125
0.08332333,0.05865671,-0.25280344,2.18298,5.265128,-1.586914e-08,0.017928006,91.29177
0.102566406,0.07857115,0.8219963,1.3883466,5.811044,-1.538086e-08,0.019320779,89.78985
0.1698459,0.14841537,-0.14748825,1.5336682,8.269292,6.7138672e-09,0.029780008,83.08898
0.04413282,0.03399663,-0.44155428,1.9415392,1.5402998,1.2329101e-08,0.012983821,90.85472
0.06803991,0.03878956,0.4375735,1.8083242,2.6975222,6.347656e-09,0.013512652,90.88546
0.08604875,0.053065136,0.98868936,1.1051713,5.131264,-5.981445e-09,0.021773122,80.477264
0.10452752,0.10746558,0.80868846,1.3015535,4.636968,-5.493164e-09,0.041580945,68.345024
0.15651645,0.17840442,0.83333886,0.91394246,8.054045,1.3122559e-09,0.041105255,52.830498
0.23061457,0.24328609,0.59470814,1.0275037,7.257732,2.4108886e-09,0.05623255,44.777203
0.311095,0.2648211,-0.7755674,1.6297584,8.398629,-3.0517577e-09,0.07289061,39.872883
0.08604165,0.0936034,-0.72345906,1.7916789,2.9508393,-1.6479492e-09,0.041128617,53.085392
0.043608256,0.05460564,0.23264587,1.8314441,0.55745995,-1.586914e-09,0.025346652,55.730946
0.036583222,0.04639262,0.05285253,1.3521216,1.0499693,7.324219e-10,0.021402206,54.608913
0.026045157,0.01554219,0.24261774,1.0172257,1.3657634,-3.112793e-09,0.011811118,53.64802
0.08257154,0.07655437,0.6676044,1.1383169,5.6184063,2.0141602e-09,0.016910937,49.72586
0.17115958,0.21240945,0.032449003,1.397576,7.6543074,-1.3122559e-09,0.05491277,26.993475
0.16512524,0.0734648,-1.7392364,1.8112022,9.744292,-1.34277345e-08,0.029419843,151.25533
0.15883641,0.08938534,-1.676276,2.140073,11.458125,8.789063e-09,0.027947364,170.14325
0.1151058,0.057314623,1.7636715,2.0143394,7.5560637,2.0019531e-08,0.019604156,171.5262
0.10701936,0.034633998,2.0380864,0.5288289,7.575711,1.4160157e-08,0.015298061,156.48967
0.07958135,0.028627183,1.8959205,0.68259263,5.1923532,2.685547e-09,0.012123508,137.74959
0.116042614,0.103857666,0.60282815,1.9054903,4.578453,1.0498047e-08,0.03474802,121.27345
0.088291705,0.059575077,-0.96303076,2.2982132,4.8022995,3.6621095e-10,0.032828912,121.68611
0.08585367,0.053412557,1.6094892,0.85244155,6.0699463,4.8828125e-10,0.015511967,115.5169
0.092984796,0.095980264,0.003712371,2.2478113,3.2422333,-5.981445e-09,0.032664996,102.326775
0.0696166,0.030141044,-2.128431,1.3842325,4.6682253,1.147461e-08,0.013561364,107.676025
0.05815504,0.023319453,-0.95609254,2.63571,3.6111763,8.178711e-09,0.012492084,115.09754
0.07596018,0.060287945,1.2084317,2.258766,4.2244735,3.6621093e-09,0.022521969,113.09332
0.077570066,0.051545404,-0.15649737,1.9640118,3.4174936,2.9296876e-09,0.01691214,110.832245
0.06780374,0.047682453,-0.49571797,2.5448537,3.9573863,-8.544922e-10,0.020465517,120.019066
0.08570905,0.06844838,-0.28413025,2.4366567,4.5142245,2.1850585e-08,0.02866637,119.64377
0.091717854,0.10224561,-1.3370744,1.568091,4.4341035,1.3549805e-08,0.03823057,130.07048
0.083832875,0.032760195,-1.8667018,0.63777214,5.653016,5.053711e-08,0.014103283,143.69289
0.07060382,0.036525287,-1.5205511,2.0635617,4.617653,-2.5146484e-08,0.013706824,157.51118
0.09222923,0.071097456,1.9162815,1.0699078,5.932529,1.7089844e-09,0.025149655,151.61394
0.07005076,0.044390615,1.8178301,1.0128678,4.2777834,-1.8554687e-08,0.021900496,137.67015
0.07235276,0.0710825,1.6026264,0.7903302,3.9223092,1.37939455e-08,0.024650743,124.33478
0.102423996,0.11721536,1.2402649,1.6317539,3.8672643,-7.324219e-10,0.0355356,111.15063
0.085765064,0.048256613,1.6514428,1.0478959,5.8206325,-1.2451172e-08,0.01986813,97.28167
0.05945593,0.038613968,1.1493115,1.848538,2.437194,8.178711e-09,0.021393212,85.74214
0.1214811,0.11283777,-0.12312979,1.8908492,5.113253,-9.765625e-09,0.03029147,85.35042
0.102998376,0.10115447,0.2629815,2.192927,4.103033,-4.8828124e-09,0.026056394,89.93873
0.16827287,0.14184019,-0.14418012,1.5928661,7.0610204,1.0986329e-09,0.034529407,84.32453
0.04146233,0.05483452,-0.16984946,1.5475051,1.2604339,3.2958984e-09,0.017603261,91.72806
0.07113055,0.073641926,0.50563467,1.8565964,1.5422608,-9.765625e-10,0.02469205,91.46275
0.10334352,0.08226839,0.65976095,1.4263972,4.781697,-8.544922e-09,0.024292333,84.33618
0.08084727,0.0570948,0.634848,1.2594188,3.7320728,4.0283203e-09,0.024265906,72.24061
0.073647805,0.07516886,0.6732956,0.86504376,4.0233974,-4.577637e-09,0.02455401,63.58201
0.09929126,0.13979292,0.830817,0.91624063,3.3478174,2.746582e-09,0.039146997,54.640022
0.11543642,0.136511,0.7129468,1.0792719,4.871145,4.119873e-09,0.03949027,49.067028
0.092561804,0.08508472,-1.0126381,1.3474878,4.2770796,-1.953125e-09,0.029149696,52.523483
0.034392744,0.0373515,0.039946306,1.6431584,0.63508385,6.8359376e-09,0.02002651,56.327015
0.03568592,0.067975216,-0.16271843,1.4618123,0.7500863,-9.765625e-10,0.028265242,55.625477
0.038428795,0.064698085,0.15737206,1.4661559,0.83202,3.6010743e-09,0.023502119,56.95949
0.045271434,0.042298086,0.87262464,1.082807,1.6005671,-7.3852537e-09,0.017554808,54.938854
0.12431297,0.15535682,0.6169206,1.093291,4.5344014,7.019043e-10,0.036755487,49.52535
0.1340085,0.08916654,-1.5846692,1.8385667,8.060523,-7.568359e-09,0.031055639,126.36758
0.10909292,0.061043568,-1.347565,2.3965902,7.1184487,-2.8198242e-08,0.017424991,142.068
0.11509616,0.046292786,0.7857768,2.7473485,7.7299337,-2.0874024e-08,0.020300144,142.65952
0.10290379,0.048593894,1.5269094,2.165138,7.363917,5.2490234e-09,0.02068858,138.07222
0.06906788,0.04084997,1.9407516,1.4364233,4.276487,-3.2958984e-09,0.022785196,127.8237
0.07109145,0.045592744,1.4995263,1.2680787,4.187018,-6.8359376e-09,0.023986273,118.34932
0.104606554,0.093878,-0.030224938,2.1219597,4.227231,5.6152345e-09,0.035685472,107.65103
0.07104931,0.03653565,0.8935223,2.1064892,4.0103025,-3.90625e-09,0.019705374,110.192955
0.06499378,0.05099921,1.1765846,1.4238038,3.3219917,1.6967773e-08,0.023327338,97.8302
0.07976637,0.07984176,-0.939881,2.2425096,3.4652584,1.184082e-08,0.025572432,94.988106
0.112481914,0.11231939,-0.8988588,2.1723661,3.5394375,5.981445e-09,0.028962864,102.38677
0.078076385,0.078784645,0.52252173,2.2507758,2.7741692,-1.4526367e-08,0.029691104,103.81571
0.0674122,0.06288218,-0.9863045,1.8734453,3.5484211,-1.2207031e-10,0.024521032,108.04844
0.046976548,0.0553333,0.40730768,2.1058311,1.3513281,5.6152345e-09,0.022316514,112.400024
0.07513652,0.072897516,-0.39756945,1.895058,2.3533008,-7.93457e-09,0.028492175,111.728226
0.09149278,0.06842876,-1.5083758,1.0010926,5.7917037,3.7841796e-09,0.029592406,125.537994
0.058007553,0.03510977,-1.4426329,0.59449404,3.6415904,-2.319336e-08,0.018550705,141.86292
0.042061407,0.02589911,-0.8488219,1.5050071,1.9510545,-8.789063e-09,0.016639972,152.45726
0.08471818,0.07627892,1.2388781,1.2704034,5.225584,6.347656e-09,0.023848297,145.5168
0.056641214,0.050715934,1.2717472,1.0307943,3.2761197,2.4414062e-10,0.020092057,134.15215
0.07189649,0.089295104,1.366242,0.76954913,3.455685,5.0048827e-09,0.02406657,122.60099
0.12981921,0.13731728,1.0160152,1.0514498,6.065635,-9.155274e-09,0.037413254,109.81617
0.10674355,0.06072121,0.91208977,1.1708394,5.793302,-1.2695312e-08,0.02279084,95.33348
0.09540764,0.09138237,0.40791452,1.0840234,5.504174,-6.225586e-09,0.027024167,88.7976
0.13779265,0.14416465,0.24155085,1.7438111,4.3506203,-4.0283203e-09,0.04362184,84.21408
0.12727943,0.124454185,0.10293997,1.542205,5.8159995,-1.2207031e-09,0.038759433,84.21265
0.12894078,0.16261236,-0.2830752,1.6089724,5.1045046,1.2939453e-08,0.038574476,87.13673
0.042430673,0.062427085,-0.061820876,1.747006,0.57480013,-1.7578126e-08,0.022333236,91.84367
0.038239986,0.07076338,0.14719117,1.5118744,0.665183,-2.4414062e-10,0.025671417,91.62
0.076942004,0.09210432,0.453323,1.6345146,2.4389145,-1.6967773e-08,0.03231703,88.45216
0.083250314,0.08868883,0.58776015,1.5510687,3.1406562,1.5625e-08,0.0329168,76.12668
0.09074315,0.068592876,1.1025558,1.1074618,4.256921,5.3100586e-09,0.02673732,67.600876
0.10211321,0.16098036,0.6135291,1.2493764,2.6247184,3.173828e-09,0.04194748,59.55774
0.06953096,0.06693493,0.35094774,1.3831161,2.1281383,1.953125e-09,0.026671905,54.05909
0.067117706,0.072113454,-0.297371,1.4160306,2.0033388,3.0517577e-09,0.025729556,55.760643
0.04482771,0.04058819,0.022118032,1.5760368,1.0189896,1.7089844e-09,0.021905195,58.373985
0.03994688,0.06040277,-0.018405588,1.5770122,0.8868827,-2.6245117e-09,0.0241718,58.04786
0.04155077,0.06343933,0.10122332,1.5149485,0.6967377,-5.737305e-09,0.026448095,58.43537
0.03153905,0.036996894,0.4365644,1.7425996,0.81464106,2.4414062e-09,0.017248655,57.333473
0.060471155,0.057754602,1.0743756,1.6253705,3.0421693,-1.8920898e-09,0.019929618,53.434406
0.09716781,0.067083426,-1.3264735,2.3092055,5.2881293,-1.4648438e-09,0.026484938,107.57852
0.11722515,0.06550422,-1.6797,2.2084537,7.9847813,1.196289e-08,0.019501511,115.02321
0.099405676,0.0513,0.65349865,2.700794,6.3919907,-6.7138672e-09,0.02484442,118.93364
0.078806974,0.0493565,0.46688932,2.610433,4.8578424,-1.8310548e-08,0.017837703,117.76559
0.08332544,0.09892471,0.4086621,2.3648956,3.268003,-9.155274e-09,0.03644457,115.61328
0.07700871,0.048309665,1.5914723,1.7139453,4.3534107,-1.03759765e-08,0.026148312,110.09465
0.077406585,0.07754516,1.569138,1.7721121,3.7913265,4.0283203e-09,0.029569425,98.16524
0.09248765,0.095045276,-0.02085268,2.5655575,4.993759,1.2939453e-08,0.029841173,97.76258
0.07510948,0.08549549,0.6650324,2.088834,2.6528318,-7.568359e-09,0.02801187,94.500336
0.050594285,0.06031403,0.34151068,1.9045858,1.2182796,-4.8828124e-09,0.025148794,89.65703
0.08353035,0.07335949,0.037838135,2.2045212,4.52163,3.90625e-09,0.015995428,96.02025
0.07641631,0.09591184,0.25662327,2.2420106,3.4313154,-3.4179688e-09,0.022886654,94.10501
0.10366676,0.10408305,-0.8588937,2.0520995,4.115042,-1.0986328e-08,0.031447925,96.98249
0.12634705,0.12551126,-0.2547547,2.1615932,3.992009,-4.5166018e-09,0.03690757,102.18954
0.13176876,0.13465853,-0.93619823,1.7787566,5.3076324,2.0141602e-08,0.038257726,108.044174
0.09733105,0.07884396,-1.6833004,0.94677037,5.1205077,-1.7211914e-08,0.023962693,122.23115
0.07871162,0.041436188,-2.3282647,0.72358584,5.4467235,9.521484e-09,0.01703917,136.78891
0.07056936,0.036318045,-1.6998845,2.0993178,5.1114507,-2.4414062e-09,0.015381198,145.82767
0.07201107,0.0350357,1.1249993,1.8913107,4.6200356,1.2207031e-09,0.015594476,141.8955
0.036330074,0.020570906,1.2291479,1.2364047,2.154436,2.4902343e-08,0.012019595,134.65015
0.051213264,0.03720541,1.3196152,0.91097605,2.9484968,1.2207031e-09,0.01763464,125.822334
0.047679827,0.020554418,1.4914925,0.6333774,2.82515,6.7138672e-09,0.012098738,116.071495
0.07395438,0.072512604,0.9086472,1.3555856,3.3805141,-1.586914e-09,0.021863448,106.667786
0.06745747,0.046676364,0.86000025,1.6018624,2.893065,-8.056641e-09,0.019692233,102.155945
0.17338002,0.17952947,0.5619675,1.4941151,4.785925,-5.981445e-09,0.04990075,91.883026
0.099961415,0.113346845,0.030323429,1.4886298,2.1764495,4.8828125e-10,0.035428498,93.11762
0.047946624,0.048905317,-0.052951965,1.5432181,1.3828009,7.69043e-09,0.021831527,93.15667
0.04509901,0.053619117,-0.12437266,1.8384575,0.67708373,3.2958984e-09,0.020912526,93.17506
0.063165806,0.09277936,-0.12749414,1.8148367,1.1152012,-8.422852e-09,0.0292355,93.94765
0.06693033,0.0690539,0.5600741,1.5680869,2.4131367,-4.8828125e-10,0.025140667,91.4309
0.08104522,0.07796024,0.72246444,1.276568,3.6678574,-8.544922e-09,0.029646255,82.80206
0.071402304,0.058391847,0.85932124,1.3300143,3.4054325,-1.2207031e-08,0.02766301,72.38848
0.07691478,0.10915123,0.37133503,1.3678764,2.3077352,7.0800783e-09,0.03269434,64.49073
0.07710362,0.11318842,0.027796429,1.3979908,2.1537042,6.1035156e-11,0.03386473,60.02443
0.038891803,0.04359719,-0.16138063,1.419866,1.2091407,4.211426e-09,0.021275574,60.436253
0.036334895,0.04079213,0.2378651,1.6048785,0.8309315,-4.8828125e-10,0.018810455,59.883133
0.047022678,0.06395789,-0.03089521,1.7325103,0.6650857,-6.713867e-10,0.025455946,59.000202
0.022329452,0.017533554,0.10228556,1.5667695,0.41660333,9.643554e-09,0.014064622,59.90779
0.0735032,0.04565708,1.6797891,1.0992061,5.0071163,-7.8125e-09,0.015260552,53.01876
0.1141227,0.10639259,1.7625092,1.6053966,7.064257,1.7700196e-09,0.030258298,37.132862
0.07272179,0.107982494,-0.048856206,2.0141306,1.2927042,-2.3193358e-09,0.0408154,94.000336
0.09586823,0.10169962,-0.32051685,2.171785,3.697692,6.225586e-09,0.04044923,95.29661
0.115341686,0.11036954,-1.008279,2.2158477,5.2000256,-1.8310546e-09,0.040273897,99.90256
0.17804283,0.14844735,0.42003253,2.2254052,7.794998,6.7138672e-09,0.03581075,103.441864
0.17226559,0.15003741,-0.3205259,2.2033737,6.4525723,6.1035155e-09,0.041992452,99.353004
0.114892535,0.13332006,0.61273617,2.3041205,5.3091903,-1.0986329e-09,0.03659524,97.05934
0.07606315,0.11844393,1.0543721,1.6445485,2.4413111,6.591797e-09,0.03351519,90.663704
0.06618531,0.13338178,0.60962516,1.8553362,1.7924035,-2.1972657e-09,0.033582103,87.8494
0.11449957,0.17851199,0.299619,1.655192,3.2236295,-1.2084961e-08,0.04817622,88.59314
0.11613312,0.134143,0.15698199,1.7948428,3.495403,6.591797e-09,0.033540286,89.21726
0.106100425,0.10416674,0.34790826,1.6993169,3.4029949,-1.4648438e-09,0.021533856,89.53356
0.091891885,0.08193966,-0.08927052,1.8486038,3.0119824,7.8125e-09,0.021834083,88.12704
0.077637024,0.053277712,-0.41085735,2.0612125,3.103583,2.4414062e-09,0.01692542,90.48211
0.14043833,0.12831889,-0.42442694,2.279776,6.724672,9.521484e-09,0.02726277,99.16573
0.1828647,0.16219015,-1.1231046,2.0595436,6.9105415,-7.8125e-09,0.043624595,97.15923
0.096555434,0.042525686,-2.0724506,1.7645869,6.394536,-4.6386717e-09,0.013395243,109.473404
0.10959203,0.06199502,-2.15583,1.5747465,7.5111837,6.4697265e-09,0.019111207,117.22476
0.09076703,0.062845886,-1.999628,1.8342351,6.0834804,-2.3193358e-09,0.019746056,127.67459
0.080018744,0.049957108,-0.15809734,2.5626087,4.1319485,-1.3305664e-08,0.021299703,130.45311
0.044319544,0.026151493,0.8234965,2.25028,2.5490627,-1.7089844e-09,0.01347957,130.48732
0.06597766,0.059358094,0.91634196,1.5644777,2.561921,-1.9287109e-08,0.024602462,125.83815
0.05543521,0.04789017,1.2690815,1.1817818,2.698115,-3.5400392e-09,0.019932773,115.53443
0.06824447,0.06782235,1.1832153,1.2406503,2.7867863,1.4648438e-09,0.027511666,106.67184
0.10318258,0.096836284,0.66468006,1.7407913,2.9589086,-3.2958984e-09,0.030737653,98.72051
0.085700884,0.07867274,0.06015993,1.4703248,2.479062,-4.6386717e-09,0.02864024,98.1562
0.061439473,0.06825123,0.1249135,1.5179156,2.0165834,6.958008e-09,0.025910854,98.887665
0.0607471,0.05685007,0.5692467,1.7025054,2.5145478,0.0,0.026361683,93.85398
0.074934795,0.06757395,-0.23648909,1.7908106,1.3552668,-4.272461e-09,0.03184706,92.323
0.07039,0.10050626,-0.07361629,1.7319671,1.2587483,6.958008e-09,0.0351323,93.76355
0.059095934,0.052046098,0.29245734,1.616429,1.8295394,-9.0332035e-09,0.025645044,92.52778
0.08055021,0.07670686,0.6102512,1.3335263,3.5524209,1.3549805e-08,0.03167789,87.36176
0.08030285,0.07589672,0.33906382,1.428034,3.564083,1.8310548e-08,0.03128705,78.10618
0.0738913,0.06730036,0.36676112,1.2582451,3.7602022,-4.272461e-09,0.026382461,72.741516
0.083575495,0.11574503,0.2007457,1.125922,2.8544478,3.112793e-09,0.036464833,65.42181
0.021375602,0.012221605,0.272141,1.6380067,0.5987185,4.1503907e-09,0.0111796465,62.906757
0.053595267,0.06384078,0.21732412,1.7060553,0.7062744,-3.479004e-09,0.02748907,61.94226
0.05562424,0.11695757,0.11916173,1.2044363,1.0279689,-7.324219e-10,0.040371362,58.126186
0.057164587,0.10815975,0.28547016,1.5244366,1.0310212,1.0986329e-09,0.034407366,57.960457
0.09141618,0.07073604,1.5057957,0.89306647,6.466497,4.211426e-09,0.022534508,47.22709
0.1850335,0.20585309,0.2187962,1.4119389,7.137241,1.5563965e-09,0.050720498,30.446741
0.06900694,0.08645357,0.21760243,1.1521862,2.9030247,7.3242186e-09,0.03033585,98.20139
0.085221596,0.12160151,-0.29558888,1.374957,2.5213602,4.5166018e-09,0.040858775,97.40773
0.104023084,0.15355894,-0.37503514,1.4688363,3.9592278,-5.737305e-09,0.04034173,100.460365
0.06474731,0.09452843,0.21894784,1.6335324,1.3199209,1.4038086e-08,0.031707272,103.22714
0.06392722,0.097934775,0.32332957,1.863102,1.2134908,5.493164e-09,0.029623702,101.543015
0.0883276,0.15864374,0.5239951,1.59686,2.9867308,-9.277343e-09,0.037528116,97.69669
0.10569911,0.15440938,0.19515538,1.3009812,3.1104093,2.4414062e-10,0.04279018,94.799324
0.091783345,0.112564,-0.3058247,1.0899397,3.6115763,5.2490234e-09,0.034126446,96.57318
0.10452084,0.12962915,-0.26547775,0.8832056,4.529754,-4.3945314e-09,0.028217345,102.15829
0.19884108,0.2081142,0.31504974,1.4978095,7.9729652,-5.981445e-09,0.053642046,92.63779
0.13498776,0.14439297,-0.03977065,2.083377,5.463404,-2.4047852e-08,0.031459957,93.55872
0.08596582,0.10861833,0.5561573,2.0893378,3.3769307,-4.8828124e-09,0.026360892,87.033936
0.10587819,0.1279474,0.39875674,1.9188517,2.3131053,7.0800783e-09,0.037846543,83.07053
0.07735367,0.1258095,0.1720328,1.9626375,1.3566469,-6.8359376e-09,0.039985258,79.3895
0.08818296,0.12001438,0.16755442,2.2034888,2.857816,-4.0283203e-09,0.039434385,79.854904
0.14361666,0.1270492,-1.0355994,2.114835,8.263165,-4.0283203e-09,0.041765604,85.68298
0.09658371,0.029802194,-1.388727,2.2536545,6.44862,1.1108399e-08,0.012937647,95.07372
0.09687518,0.04970887,-2.3689582,1.1325412,6.6566844,2.4414062e-10,0.018056797,107.518425
0.07507015,0.05786208,-1.5527692,1.9078615,4.401587,2.2094726e-08,0.018442519,116.56639
0.06883735,0.07572359,-0.42670092,2.2367837,2.5730603,1.0253906e-08,0.024199847,123.29027
0.051188156,0.053286072,0.4173489,1.9517452,1.9078367,2.0141602e-08,0.018678406,123.49387
0.045875013,0.037185635,1.4005448,1.0542579,2.354027,1.00097655e-08,0.016411386,115.549416
0.042733926,0.039851382,0.8525518,1.2066643,1.8672087,6.591797e-09,0.019422645,108.695946
0.11051894,0.12225431,0.29051086,1.5581967,3.1886942,-4.760742e-09,0.036760915,104.28666
0.09415375,0.103149965,0.0006219492,1.6942848,1.7786628,-1.2207031e-09,0.03140398,100.5307
0.06236965,0.079230525,0.24373855,1.7759701,0.94389063,2.0751953e-09,0.03183771,101.425385
0.0960445,0.13376838,0.6052665,1.6958424,3.0155005,2.1972657e-09,0.038384944,93.53856
0.08041399,0.12494054,-0.26440132,1.8662003,3.0558896,6.1035155e-10,0.032774907,94.03497
0.049055688,0.060091484,0.25186485,1.7615062,1.2729836,-1.3427734e-09,0.025080511,94.635895
0.045078687,0.041800663,0.0034769443,1.7643031,1.0274442,-5.0048827e-09,0.021149816,95.774155
0.05533983,0.052351125,0.7016131,1.5098833,1.981045,-1.953125e-09,0.022691634,91.624084
0.09203108,0.08327831,0.4109089,1.4729779,4.521595,8.300781e-09,0.031153193,85.45118
0.049892653,0.042674784,0.2465447,1.5531988,1.3529809,-7.324219e-10,0.022183016,78.51883
0.16483222,0.1963412,0.4197709,1.5003414,3.6276772,1.965332e-08,0.05109079,69.917854
0.04850672,0.07712542,0.8955947,0.9754286,1.562612,-9.216309e-09,0.027333042,64.16033
0.06407595,0.08227864,0.59670144,1.6823878,1.4432216,8.544922e-10,0.031442,61.287117
0.1092305,0.11821562,0.10323394,1.745153,1.5668604,-8.544922e-10,0.041595817,58.2894
0.09779386,0.09939156,-0.10334281,1.8273197,2.4470298,-4.1503907e-09,0.033936165,57.813316
0.14804734,0.16810411,0.9978184,1.0159278,6.200158,-3.2043457e-09,0.032198284,49.032337
0.2049977,0.31906223,-0.16061172,1.2638496,13.3125105,4.272461e-09,0.06359025,39.142963
0.04872286,0.03454001,0.26076767,0.9818072,2.5786867,1.00097655e-08,0.019229092,106.84014
0.046981886,0.040272843,0.33794108,1.2491348,1.8747529,9.643554e-09,0.02058323,104.24775
0.03977849,0.029524973,-0.4449838,1.7324284,1.1209724,-5.371094e-09,0.017854681,103.8729
0.035657246,0.030250538,-0.19573866,1.8375947,0.8028617,-6.591797e-09,0.017759038,105.62227
0.04472142,0.038394533,0.26023486,1.5022541,1.4934058,-5.859375e-09,0.0186516,105.324165
0.05472609,0.046955917,0.013984543,1.1724576,2.506425,8.544922e-09,0.02110573,102.95676
0.08974728,0.061589397,-0.35458466,0.84618604,5.7908335,7.0800783e-09,0.026906345,107.44224
0.085953385,0.04833627,-0.1956351,0.45207328,5.8868527,-9.765625e-09,0.017931825,112.852715
0.07889897,0.029163005,-0.276035,0.41201374,4.993962,-5.371094e-09,0.013697432,118.18321
0.17838435,0.16504286,0.34603006,0.59318644,10.903014,6.591797e-09,0.030785073,116.560036
0.26572636,0.3007436,0.26703972,1.265204,18.376696,-1.3671875e-08,0.062124595,104.4888
0.1493604,0.17071941,0.35384133,1.2299156,9.506961,5.981445e-09,0.04578277,89.74885
0.07364632,0.10669122,0.35492578,1.5753903,2.1001043,4.3945314e-09,0.03736534,81.71315
0.03844679,0.05192706,-0.021837818,1.5683782,0.65309507,-1.7578126e-08,0.02269478,79.94004
0.09516173,0.137891,0.009888332,1.5879015,4.071677,5.2490234e-09,0.029729426,80.47031
0.098496795,0.16130722,0.18990444,1.8707458,4.0095377,1.4160157e-08,0.035645656,78.40523
0.08776459,0.09963451,-0.80424774,2.0244777,4.176463,-1.7089844e-09,0.03123931,79.56697
0.095179245,0.068349354,-1.5486629,1.8981363,5.1118093,-1.586914e-08,0.022921504,90.05793
0.10280383,0.08667935,-1.7374218,1.3797796,6.2527156,-3.6621095e-10,0.023659956,106.52875
0.07986787,0.081039935,-0.96606433,2.2194743,3.6162615,9.887695e-09,0.02495208,114.654106
0.054333575,0.047918636,-0.32988274,2.0848699,2.1340294,1.8798827e-08,0.019612506,119.185326
0.04319219,0.034739874,0.7335457,1.241291,1.4984742,1.2207031e-09,0.021490218,116.286865
0.03460169,0.03231584,0.52428436,1.188371,1.3941624,-5.126953e-09,0.018616522,111.62371
0.053513665,0.049079128,0.47133017,1.0788643,2.4832747,-5.126953e-09,0.019038273,107.70184
0.06964406,0.08737755,0.40768227,1.3274686,2.5547342,-5.981445e-09,0.028757026,104.02751
0.07329902,0.098385334,-0.02548914,1.6093946,2.1959965,-5.6152345e-09,0.032123607,103.396416
0.057682727,0.10679205,0.31797546,1.649317,2.2234964,6.347656e-09,0.022991037,94.70357
0.04509961,0.07920642,0.18145558,1.8260249,1.5816479,-2.0751953e-09,0.021180365,91.269936
0.054436147,0.049459998,-0.63648295,1.8175896,1.6327513,9.399414e-09,0.021948108,93.7865
0.04343642,0.035974942,0.3510512,1.9138788,0.88947076,1.2207031e-10,0.020493917,95.4279
0.066454545,0.057932943,1.2777919,1.4614279,3.3929634,6.225586e-09,0.025859984,90.236206
0.11953817,0.12743355,0.36039814,2.2026486,7.0490727,1.538086e-08,0.04146724,80.123695
0.1116865,0.14327754,0.51030076,2.0155208,4.7106295,-2.8076172e-09,0.037679195,77.1643
0.109322175,0.16179451,0.5189864,1.9035896,2.6167276,-7.324219e-10,0.042104136,67.93135
0.03353157,0.02762298,0.9609,0.99154365,1.5440918,7.2631834e-09,0.016181525,67.12197
